Borough,Total Units,Age,Has Elevator,Gross SqFt,Estimated Gross Income,Estimated Expense,Net Operating Income,Full Market Value
1,46,4.0,0,48439.0,2292618.0,821041.0,1471577.0,11856000.0
3,24,115.0,1,24880.0,413008.0,198294.0,214714.0,1598992.0
3,9,14.0,0,8670.0,264869.0,86006.0,178863.0,1440001.0
4,26,15.0,0,11709.0,312396.0,62526.0,249870.0,2011000.0
1,31,27.0,0,25593.0,1023976.0,216773.0,807203.0,6155001.0
1,9,113.0,0,15295.0,405012.0,147444.0,257568.0,1961000.0
1,65,74.0,0,54655.0,2814733.0,865735.0,1948997.0,15764000.0
3,16,17.0,1,19620.0,736339.0,243680.0,492658.0,3983000.0
3,25,11.0,0,41862.0,641744.0,224380.0,417364.0,3040001.0
4,23,7.0,0,26797.0,814093.0,228042.0,586050.0,4712000.0
3,16,103.0,1,16104.0,414356.0,206453.0,207903.0,1609000.0
1,53,11.0,0,55371.0,3266335.0,728129.0,2538206.0,20614000.0
2,111,13.0,0,97406.0,1655902.0,727623.0,928279.0,6902000.0
4,18,15.0,0,15410.0,403588.0,141310.0,262278.0,2108000.0
3,16,109.0,1,11174.0,334326.0,121685.0,212641.0,1724000.0
1,6,102.0,0,6345.0,220083.0,80094.0,139989.0,1067000.0
1,20,104.0,1,20670.0,626883.0,271283.0,355600.0,2711001.0
4,1,50.0,0,1075.0,24198.0,12631.0,11567.0,92000.0
1,30,91.0,0,21223.0,1005758.0,303064.0,702694.0,5707004.0
3,24,6.0,0,29021.0,662259.0,233329.0,428930.0,3176999.0
3,8,13.0,0,11750.0,298685.0,93295.0,205390.0,1653000.0
1,17,102.0,0,34118.0,1182871.0,309450.0,873421.0,6660001.0
1,1,93.0,0,5829.0,137972.0,64993.0,72979.0,559000.0
1,88,121.0,0,88724.0,3304969.0,1081546.0,2223423.0,18127000.0
4,28,4.0,0,21959.0,611778.0,167986.0,443792.0,3549994.0
3,30,90.0,0,25167.0,741671.0,311567.0,430104.0,3484000.0
3,22,16.0,0,29596.0,779263.0,428550.0,350713.0,2790000.0
3,11,9.0,0,9885.0,304063.0,146100.0,157963.0,1271002.0
3,10,13.0,0,17573.0,333360.0,140408.0,192952.0,1491998.0
4,39,87.0,0,52053.0,1038457.0,457025.0,581432.0,4524002.0
3,95,11.0,0,174796.0,3195271.0,1017313.0,2177958.0,16684016.0
2,28,16.0,1,35410.0,582495.0,270887.0,311608.0,2330000.0
3,13,9.0,0,10809.0,207749.0,80959.0,126790.0,966003.0
1,38,120.0,0,33383.0,1350676.0,452006.0,898670.0,7265000.0
3,24,14.0,1,20675.0,410606.0,121156.0,289450.0,2230000.0
3,6,9.0,1,4800.0,103502.0,33565.0,69937.0,517998.0
3,17,3.0,0,24346.0,477669.0,204019.0,273650.0,2131997.0
3,16,11.0,1,33710.0,697123.0,297996.0,399127.0,3139001.0
3,112,4.0,0,126942.0,3217980.0,1189447.0,2028533.0,16218000.0
4,20,10.0,0,19031.0,618127.0,250067.0,368060.0,2989001.0
1,12,105.0,0,27928.0,962957.0,262802.0,700155.0,5554001.0
1,30,105.0,0,22101.0,598716.0,209517.0,389199.0,3030000.0
3,16,16.0,0,19038.0,504317.0,189618.0,314698.0,2531000.0
1,13,15.0,0,21862.0,645803.0,290327.0,355476.0,2844002.0
3,16,7.0,1,15022.0,381709.0,141207.0,240502.0,1907000.0
4,125,53.0,0,99600.0,1865508.0,749988.0,1115520.0,8455023.0
3,12,22.0,0,13669.0,323272.0,82014.0,241258.0,1903000.0
3,16,4.0,1,13168.0,499989.0,201602.0,298387.0,2433000.0
3,8,13.0,0,10530.0,336223.0,125307.0,210916.0,1697998.0
1,6,97.0,0,6390.0,176045.0,108630.0,67415.0,538998.0
1,134,11.0,0,161156.0,4188444.0,1796889.0,2391555.0,18562000.0
1,13,113.0,0,14977.0,789438.0,215669.0,573769.0,4281000.0
1,48,101.0,0,52476.0,1448862.0,591929.0,856933.0,6913000.0
3,22,21.0,0,34813.0,698697.0,372151.0,326546.0,2518000.0
1,13,4.0,0,22052.0,474780.0,157892.0,316888.0,2323998.0
4,8,10.0,0,7262.0,213939.0,74944.0,138995.0,1118998.0
3,12,13.0,0,21510.0,477092.0,169929.0,307163.0,2409000.0
3,26,15.0,1,23450.0,423273.0,177282.0,245991.0,1835002.0
3,56,97.0,1,68330.0,1597555.0,452345.0,1145210.0,8594001.0
1,6,117.0,0,3800.0,136192.0,56202.0,79990.0,640002.0
3,189,93.0,0,138587.0,2034457.0,881413.0,1153044.0,7741000.0
3,48,15.0,0,67712.0,1772700.0,691340.0,1081360.0,8653008.0
4,56,85.0,0,60930.0,1151577.0,520342.0,631235.0,4797000.0
1,15,95.0,0,14000.0,511700.0,114660.0,397040.0,3158000.0
3,45,15.0,0,54488.0,1305532.0,484943.0,820589.0,6489000.0
1,13,6.0,0,13879.0,426224.0,150865.0,275359.0,2100000.0
1,48,91.0,1,50062.0,2272815.0,652308.0,1620507.0,13168000.0
2,71,9.0,0,90746.0,1439232.0,725061.0,714171.0,5142000.0
3,20,12.0,0,25423.0,604305.0,167792.0,436513.0,3462005.0
1,34,88.0,0,54967.0,2106335.0,588697.0,1517638.0,12093000.0
4,14,35.0,1,12600.0,235368.0,112014.0,123354.0,935996.0
1,29,93.0,0,25354.0,1012639.0,273823.0,738816.0,5626000.0
4,40,24.0,1,31315.0,452502.0,160646.0,291856.0,1934997.0
3,59,11.0,0,115005.0,2166694.0,1000544.0,1166150.0,8870005.0
1,51,26.0,0,64600.0,2648600.0,525844.0,2122756.0,16026999.0
3,48,64.0,1,59400.0,1647162.0,658746.0,988416.0,7974000.0
4,16,10.0,1,14000.0,332640.0,123340.0,209300.0,1604008.0
3,15,12.0,0,20477.0,554108.0,122657.0,431451.0,3473000.0
1,17,119.0,1,9720.0,507384.0,132872.0,374512.0,3041999.0
3,13,10.0,0,14408.0,344495.0,116849.0,227646.0,1821002.0
1,27,84.0,0,25652.0,1161266.0,347841.0,813425.0,6547001.0
3,12,32.0,1,22128.0,521557.0,187867.0,333690.0,2632005.0
3,22,81.0,0,21120.0,286176.0,86170.0,200006.0,1297998.0
3,16,88.0,1,9515.0,239302.0,68984.0,170318.0,1357005.0
1,34,108.0,0,50284.0,2060638.0,721073.0,1339566.0,10912000.0
3,31,14.0,0,23034.0,562490.0,202699.0,359791.0,2872000.0
2,18,30.0,1,16638.0,380178.0,212966.0,167212.0,1310000.0
3,15,5.0,0,24043.0,415703.0,66840.0,348863.0,2454003.0
3,24,5.0,0,30010.0,684828.0,241280.0,443548.0,3285002.0
3,14,10.0,0,18398.0,432905.0,123635.0,309270.0,2449000.0
3,10,9.0,1,9082.0,196328.0,68876.0,127452.0,944002.0
4,62,55.0,0,51341.0,979586.0,448207.0,531379.0,4054984.0
3,20,6.0,0,29339.0,520474.0,191877.0,328597.0,2392000.0
3,26,96.0,1,25868.0,467952.0,206685.0,261267.0,1950997.0
3,12,7.0,0,18266.0,355248.0,91609.0,263639.0,1911004.0
4,70,94.0,0,53175.0,1008730.0,322772.0,685958.0,5216000.0
3,14,12.0,0,12724.0,379175.0,136529.0,242647.0,1967000.0
3,88,7.0,0,103921.0,2101860.0,676220.0,1425640.0,10421010.0
3,14,34.0,0,14492.0,400849.0,142167.0,258682.0,2066000.0
3,13,16.0,0,11525.0,360272.0,126660.0,233612.0,1880004.0
2,111,7.0,0,97406.0,1362710.0,627295.0,735415.0,5100000.0
1,60,96.0,0,53449.0,2214392.0,497610.0,1716782.0,13985000.0
4,36,61.0,0,23172.0,469696.0,148069.0,321627.0,2478998.0
3,27,22.0,0,36290.0,1092329.0,360360.0,731969.0,5933000.0
3,26,92.0,1,35732.0,346600.0,179017.0,167583.0,957995.0
3,60,91.0,0,67038.0,1130261.0,598649.0,531612.0,3923999.0
3,53,106.0,1,63540.0,1629166.0,568048.0,1061118.0,8512000.0
3,22,6.0,0,34752.0,934829.0,285314.0,649515.0,5186000.0
1,57,112.0,0,68376.0,3509740.0,692649.0,2817091.0,22675994.0
3,10,9.0,0,14830.0,387063.0,101882.0,285181.0,2273000.0
3,12,13.0,0,20470.0,490871.0,132236.0,358635.0,2848000.0
3,15,8.0,0,14055.0,296561.0,79973.0,216588.0,1597000.0
3,64,3.0,0,64240.0,2248400.0,1011780.0,1236620.0,10043000.0
1,42,42.0,0,76035.0,3806312.0,1641596.0,2164716.0,17415000.0
4,86,33.0,0,115082.0,2247551.0,1164630.0,1082922.0,8315000.0
3,15,103.0,1,13686.0,362132.0,94023.0,268109.0,2042001.0
1,18,97.0,0,44820.0,1618450.0,453578.0,1164872.0,7703299.0
1,89,8.0,0,88445.0,3306074.0,1267417.0,2038657.0,16622000.0
2,20,17.0,1,19080.0,287536.0,114098.0,173438.0,1175000.0
3,14,11.0,0,14219.0,287935.0,108207.0,179728.0,1410003.0
1,15,11.0,0,41314.0,1154724.0,425256.0,729468.0,5562002.0
1,49,108.0,1,63586.0,1534966.0,844422.0,690544.0,5304002.0
3,97,89.0,0,98694.0,1400468.0,564530.0,835938.0,5906000.0
1,18,120.0,1,14398.0,623865.0,248797.0,375068.0,3030000.0
3,15,105.0,1,13686.0,392378.0,203785.0,188593.0,1477000.0
1,107,30.0,0,87479.0,4345082.0,1328806.0,3016276.0,24136000.0
1,10,97.0,0,10461.0,465619.0,194888.0,270731.0,2165997.0
1,23,26.0,0,47376.0,1555828.0,403644.0,1152184.0,8784999.0
1,43,53.0,0,29535.0,1429789.0,601628.0,828161.0,6665997.0
4,37,36.0,1,35316.0,759647.0,250744.0,508904.0,3955000.0
3,66,4.0,0,59273.0,1791230.0,505599.0,1285631.0,10441000.0
1,16,103.0,0,5646.0,222791.0,53750.0,169041.0,1038000.0
3,14,14.0,0,26950.0,623354.0,115616.0,507738.0,4087004.0
3,14,10.0,0,9084.0,206025.0,92203.0,113822.0,904000.0
1,23,113.0,0,35615.0,1200582.0,438065.0,762517.0,5806998.0
1,40,9.0,0,36131.0,1016365.0,410809.0,605556.0,4846001.0
3,45,12.0,0,50018.0,1260954.0,478172.0,782782.0,6301003.0
4,52,33.0,1,46800.0,804492.0,401544.0,402948.0,2914965.0
1,45,18.0,0,28035.0,1102056.0,356325.0,745731.0,6029000.0
1,31,29.0,0,25593.0,1167553.0,325287.0,842266.0,6740000.0
3,32,3.0,0,45805.0,1736010.0,312390.0,1423619.0,11605000.0
4,7,6.0,0,8319.0,201736.0,86767.0,114969.0,910000.0
1,77,68.0,0,36000.0,1382400.0,549360.0,833040.0,6665986.0
3,14,19.0,1,10000.0,199433.0,84415.0,115018.0,838002.0
1,82,107.0,0,109500.0,4851945.0,2174670.0,2677275.0,21416001.0
1,92,97.0,0,54975.0,2571731.0,891145.0,1680586.0,13649002.0
3,16,11.0,1,8496.0,218772.0,83940.0,134832.0,1078996.0
1,19,73.0,0,43682.0,1803922.0,500866.0,1303056.0,9935998.0
4,35,4.0,0,27923.0,939050.0,271691.0,667360.0,5387000.0
3,11,16.0,0,11247.0,230901.0,73893.0,157008.0,1225000.0
3,44,8.0,1,47111.0,1212637.0,322239.0,890398.0,7166994.0
3,41,12.0,0,74902.0,2578876.0,902569.0,1676307.0,13655000.0
1,12,13.0,1,15230.0,489188.0,195706.0,293482.0,2347999.0
1,72,16.0,0,91749.0,1632215.0,758764.0,873450.0,6644000.0
4,3,54.0,1,3800.0,52820.0,19722.0,33098.0,218000.0
3,36,27.0,0,38430.0,1044912.0,409280.0,635632.0,5085003.0
3,12,14.0,0,17800.0,469742.0,131720.0,338022.0,2705000.0
1,1,109.0,0,2527.0,99159.0,36414.0,62745.0,510000.0
3,12,20.0,0,13669.0,345826.0,93769.0,252057.0,2029002.0
3,15,3.0,0,26060.0,605895.0,261382.0,344513.0,431069.0
3,12,10.0,0,16950.0,357984.0,79157.0,278827.0,1817998.0
3,12,11.0,0,18632.0,380279.0,177936.0,202343.0,1590000.0
4,10,9.0,0,6130.0,313979.0,133511.0,180468.0,1453000.0
1,32,101.0,0,32752.0,738230.0,326210.0,412020.0,3071992.0
4,7,11.0,1,8139.0,271680.0,104668.0,167012.0,1335997.0
1,12,109.0,1,7690.0,224548.0,130730.0,93818.0,761002.0
3,25,13.0,0,43876.0,678762.0,250971.0,427791.0,3124001.0
1,45,30.0,0,31800.0,1471704.0,432480.0,1039224.0,8313000.0
3,12,15.0,0,11523.0,296832.0,105205.0,191627.0,1531002.0
3,16,82.0,1,13180.0,228278.0,113480.0,114798.0,801998.0
3,10,8.0,0,11935.0,281308.0,99061.0,182247.0,1394999.0
3,15,9.0,0,16424.0,379887.0,126958.0,252929.0,1893000.0
3,14,6.0,0,21528.0,452519.0,133474.0,319045.0,2327998.0
3,18,18.0,0,15780.0,526579.0,184310.0,342268.0,2786000.0
2,20,7.0,0,25845.0,649485.0,293599.0,355886.0,2843000.0
1,11,17.0,0,8755.0,428382.0,214848.0,213534.0,1731000.0
3,13,85.0,1,20857.0,561262.0,216704.0,344558.0,2680000.0
1,75,114.0,0,81272.0,3025757.0,1361306.0,1664451.0,13312001.0
1,16,118.0,1,12090.0,385429.0,144717.0,240712.0,1910000.0
1,14,34.0,0,24362.0,1045130.0,403678.0,641452.0,5133001.0
4,13,23.0,0,15630.0,373244.0,156925.0,216319.0,1740998.0
4,64,10.0,0,64957.0,1898044.0,941227.0,956817.0,7655998.0
1,126,55.0,0,82112.0,3197441.0,1108512.0,2088929.0,16710003.0
3,8,5.0,0,10624.0,238615.0,117076.0,121539.0,906002.0
3,12,29.0,1,14100.0,258735.0,106737.0,151998.0,1147998.0
4,12,8.0,0,13048.0,414013.0,137656.0,276357.0,2211000.0
3,76,30.0,0,64313.0,1140269.0,563382.0,576888.0,4353000.0
4,88,31.0,0,115082.0,2207273.0,907997.0,1299276.0,10045000.0
1,35,28.0,0,24582.0,1070054.0,396016.0,674038.0,5393998.0
1,88,112.0,0,68219.0,2498862.0,718346.0,1780516.0,13560000.0
4,10,14.0,0,9982.0,234078.0,100219.0,133859.0,1076998.0
3,37,95.0,0,58100.0,1294468.0,457828.0,836640.0,6354000.0
3,16,12.0,1,12490.0,334482.0,129646.0,204836.0,1648999.0
3,28,11.0,0,38717.0,855646.0,204426.0,651220.0,5103000.0
1,23,107.0,0,30260.0,1304509.0,339517.0,964991.0,7794000.0
1,38,121.0,0,33383.0,1310283.0,409943.0,900340.0,7340000.0
4,27,15.0,0,30386.0,826803.0,244000.0,582803.0,4699000.0
4,10,11.0,0,13008.0,388029.0,125527.0,262502.0,2112997.0
2,51,12.0,0,70316.0,1107477.0,509791.0,597686.0,4422000.0
4,98,30.0,0,121489.0,2509963.0,1089756.0,1420206.0,11099000.0
1,27,87.0,0,25652.0,1206157.0,366311.0,839846.0,6820000.0
1,13,114.0,0,31205.0,1058920.0,406593.0,652327.0,4974001.0
1,20,36.0,0,33376.0,1332370.0,278690.0,1053680.0,8473998.0
4,43,9.0,0,58500.0,1470105.0,595530.0,874575.0,6986007.0
2,78,95.0,0,95061.0,1792850.0,896425.0,896425.0,6810000.0
4,79,5.0,0,63465.0,2666165.0,938647.0,1727518.0,13905006.0
4,74,68.0,0,55000.0,1057100.0,507100.0,550000.0,4242998.0
3,10,15.0,0,12407.0,243301.0,127048.0,116254.0,894000.0
3,18,15.0,0,22910.0,543654.0,266672.0,276982.0,2185000.0
3,68,11.0,0,83403.0,1673898.0,568808.0,1105090.0,7989018.0
3,24,34.0,1,20750.0,711725.0,192145.0,519580.0,4198000.0
3,42,15.0,0,67644.0,1474639.0,545887.0,928752.0,7317000.0
3,16,108.0,1,7983.0,224881.0,93082.0,131799.0,1061000.0
3,23,35.0,0,19635.0,451998.0,239547.0,212451.0,1672000.0
4,41,40.0,0,37255.0,773786.0,387452.0,386334.0,2976003.0
4,33,10.0,0,45071.0,1488695.0,430428.0,1058267.0,8465007.0
4,100,32.0,0,104150.0,1962186.0,796748.0,1165438.0,8997028.0
4,21,10.0,0,18328.0,520882.0,205090.0,315792.0,2527005.0
3,25,7.0,0,43876.0,472106.0,223329.0,248777.0,1477998.0
3,14,10.0,0,14000.0,296940.0,69300.0,227640.0,1665002.0
1,98,4.0,0,134162.0,5538207.0,1784355.0,3753852.0,9138973.0
3,9,5.0,0,11910.0,197706.0,66220.0,131486.0,965998.0
3,12,113.0,1,13732.0,559167.0,190051.0,369116.0,2984000.0
1,61,97.0,0,90386.0,2792927.0,1231961.0,1560966.0,12486994.0
2,60,90.0,0,61084.0,929088.0,516771.0,412317.0,2980000.0
4,7,6.0,1,5855.0,115578.0,33725.0,81853.0,594999.0
3,11,7.0,1,12942.0,268158.0,122690.0,145468.0,1057998.0
1,58,7.0,0,54027.0,2288584.0,562961.0,1725623.0,13157993.0
3,42,5.0,0,42709.0,1177060.0,412142.0,764918.0,6169000.0
3,14,19.0,0,26950.0,672672.0,228806.0,443867.0,3512000.0
1,30,32.0,0,42054.0,1973594.0,484042.0,1489552.0,11358005.0
5,48,35.0,1,51425.0,931307.0,455626.0,475681.0,3604000.0
1,93,39.0,0,66688.0,2822903.0,981647.0,1841256.0,14734004.0
1,132,34.0,0,101634.0,5998439.0,1517396.0,4481043.0,35946000.0
1,12,99.0,0,20500.0,696462.0,155644.0,540818.0,4124000.0
4,47,12.0,0,41800.0,830401.0,280788.0,549613.0,4003003.0
1,9,92.0,0,20325.0,663611.0,159145.0,504466.0,3809000.0
3,33,96.0,0,32500.0,759525.0,231725.0,527800.0,4213998.0
4,57,84.0,0,64010.0,995996.0,571609.0,424386.0,3131000.0
3,37,9.0,1,29317.0,608914.0,218118.0,390796.0,3026005.0
1,12,110.0,1,11436.0,390425.0,146838.0,243587.0,1967000.0
1,22,5.0,0,22223.0,976701.0,279121.0,697580.0,5678000.0
4,19,15.0,1,10770.0,177274.0,48465.0,128809.0,895001.0
4,18,9.0,0,19060.0,572753.0,191553.0,381200.0,3096000.0
3,20,13.0,0,15582.0,338441.0,129331.0,209110.0,1665998.0
1,28,27.0,1,30976.0,853699.0,405166.0,448532.0,3589000.0
4,52,76.0,0,66083.0,965473.0,459277.0,506196.0,3394995.0
1,54,5.0,0,85620.0,4713381.0,976068.0,3737313.0,30125000.0
4,7,10.0,0,5216.0,151160.0,48457.0,102703.0,822000.0
1,9,106.0,0,16028.0,573642.0,242504.0,331138.0,2700000.0
3,15,29.0,1,10971.0,166211.0,81405.0,84806.0,570001.0
3,88,12.0,0,101051.0,3056793.0,1467261.0,1589532.0,12909000.0
3,15,11.0,0,10171.0,349170.0,135274.0,213896.0,1727000.0
1,117,45.0,0,110995.0,5232304.0,1092191.0,4140113.0,33324000.0
2,79,5.0,0,89933.0,1653868.0,797706.0,856162.0,6417000.0
2,8,116.0,1,7745.0,144289.0,73345.0,70944.0,532999.0
1,40,14.0,0,36131.0,1270005.0,596162.0,673843.0,5490000.0
1,60,98.0,0,56306.0,2203254.0,682992.0,1520262.0,12236000.0
2,45,15.0,1,63738.0,900618.0,488870.0,411748.0,2731004.0
3,16,15.0,1,19350.0,610493.0,238392.0,372101.0,2994998.0
3,16,102.0,1,7983.0,145530.0,65540.0,79990.0,565998.0
3,17,9.0,0,20727.0,385108.0,143638.0,241470.0,1729004.0
3,11,9.0,0,16233.0,318004.0,111358.0,206646.0,1601000.0
3,65,5.0,0,53725.0,2178549.0,653833.0,1524716.0,12328000.0
4,22,8.0,0,13975.0,549777.0,198445.0,351332.0,2811005.0
1,26,94.0,0,35390.0,651530.0,280997.0,370533.0,2647998.0
1,47,27.0,0,27600.0,995532.0,324576.0,670956.0,5109998.0
1,27,117.0,0,15410.0,698073.0,196478.0,501595.0,4012000.0
4,21,17.0,0,28210.0,761388.0,278433.0,482955.0,3851000.0
3,24,113.0,0,43181.0,956027.0,258222.0,697805.0,5183002.0
4,32,27.0,0,34650.0,804573.0,268538.0,536035.0,4216000.0
3,3,89.0,1,1859.0,32793.0,13478.0,19315.0,143000.0
1,11,11.0,0,54500.0,2453590.0,741200.0,1712390.0,12929000.0
1,20,98.0,0,23621.0,1242701.0,346048.0,896653.0,7217002.0
1,26,113.0,0,50165.0,1661966.0,483591.0,1178375.0,8974998.0
3,23,116.0,0,25230.0,575496.0,154912.0,420584.0,3312000.0
4,89,65.0,0,73800.0,1033200.0,375642.0,657558.0,4587999.0
1,10,95.0,0,14295.0,441144.0,109929.0,331215.0,2609001.0
2,69,11.0,0,57227.0,903042.0,423480.0,479562.0,3449000.0
4,39,6.0,0,42089.0,1141454.0,460454.0,681000.0,5443000.0
3,25,91.0,0,22737.0,633225.0,245332.0,387893.0,3122000.0
1,17,99.0,1,11050.0,277355.0,162214.0,115141.0,916997.0
2,53,8.0,0,56512.0,851071.0,405191.0,445880.0,3015998.0
4,30,9.0,0,26598.0,638618.0,189910.0,448708.0,3444999.0
1,48,29.0,0,77029.0,3228285.0,1210126.0,2018159.0,15387997.0
3,14,12.0,0,11472.0,443852.0,121144.0,322708.0,2621002.0
3,14,16.0,0,20160.0,518918.0,234461.0,284457.0,2273000.0
3,14,16.0,0,15100.0,320875.0,115062.0,205813.0,1602000.0
4,16,30.0,1,11250.0,244013.0,123188.0,120825.0,943000.0
4,11,15.0,0,6920.0,173069.0,59304.0,113765.0,910000.0
3,28,10.0,0,24885.0,550456.0,163494.0,386962.0,3033004.0
1,16,103.0,0,44653.0,1472209.0,437599.0,1034610.0,7879000.0
1,64,14.0,0,63252.0,1604703.0,735621.0,869082.0,6951996.0
1,21,5.0,0,35959.0,1619953.0,541543.0,1078410.0,8704000.0
1,34,84.0,1,19979.0,665066.0,201743.0,463323.0,3533003.0
1,16,110.0,0,15210.0,509687.0,200316.0,309371.0,2498000.0
4,6,52.0,1,5083.0,117519.0,49610.0,67909.0,546000.0
4,9,30.0,1,7447.0,142387.0,72683.0,69704.0,539000.0
1,16,26.0,0,42830.0,1675510.0,382472.0,1293038.0,9762001.0
2,80,9.0,0,91142.0,1724407.0,754656.0,969751.0,7492000.0
4,96,80.0,0,128050.0,2220387.0,1083303.0,1137084.0,8395998.0
2,68,57.0,0,71146.0,1365292.0,520077.0,845215.0,6402000.0
3,39,24.0,1,42550.0,1028356.0,321855.0,706501.0,5334000.0
1,38,105.0,0,43765.0,1944479.0,680546.0,1263933.0,10279000.0
1,36,39.0,0,24528.0,1303908.0,404221.0,899687.0,7221000.0
2,84,5.0,0,66352.0,1628942.0,587215.0,1041726.0,8231000.0
4,18,12.0,0,18730.0,505523.0,188049.0,317474.0,2469999.0
4,42,56.0,0,26118.0,540120.0,190139.0,349981.0,2708999.0
1,26,92.0,0,35390.0,557039.0,243483.0,313556.0,2134003.0
4,22,25.0,0,19037.0,337145.0,130403.0,206742.0,1342007.0
1,34,110.0,0,53943.0,2001285.0,678603.0,1322682.0,10691000.0
1,34,13.0,0,27897.0,784185.0,313562.0,470622.0,3802000.0
3,20,24.0,1,25632.0,508026.0,222998.0,285028.0,2173999.0
1,48,5.0,0,84733.0,3474053.0,689727.0,2784326.0,21094540.0
1,64,102.0,0,119640.0,5023684.0,1757512.0,3266172.0,26126981.0
4,29,7.0,0,21768.0,637585.0,127560.0,510024.0,4131000.0
1,49,7.0,0,53079.0,1325913.0,574846.0,751067.0,5699000.0
3,19,9.0,0,18889.0,569314.0,191723.0,377591.0,3020002.0
1,10,123.0,0,20525.0,1213028.0,439235.0,773793.0,6170000.0
3,23,36.0,1,31540.0,612822.0,254212.0,358610.0,2598003.0
3,33,98.0,0,32500.0,914550.0,274625.0,639925.0,5171996.0
3,7,9.0,1,13232.0,323258.0,155211.0,168046.0,1342000.0
2,45,16.0,1,63738.0,957677.0,536391.0,421286.0,2853001.0
3,12,8.0,1,9628.0,191089.0,72920.0,118169.0,860000.0
3,12,4.0,0,11679.0,249814.0,138279.0,111535.0,817002.0
1,32,96.0,0,32750.0,1190135.0,448675.0,741460.0,5932998.0
3,23,105.0,1,24306.0,713381.0,244761.0,468620.0,3750000.0
3,20,15.0,1,29125.0,585704.0,286881.0,298823.0,2323000.0
3,14,15.0,0,17940.0,437198.0,100823.0,336375.0,2664000.0
4,17,6.0,0,24850.0,540736.0,219177.0,321559.0,2513001.0
1,78,50.0,0,45116.0,1690497.0,509360.0,1181137.0,8994992.0
3,67,11.0,0,76541.0,1520106.0,566475.0,953631.0,6943991.0
3,13,105.0,0,25980.0,504012.0,227585.0,276427.0,2120000.0
3,40,10.0,0,35169.0,1543216.0,706897.0,836319.0,6791999.0
4,24,36.0,1,17340.0,357898.0,188659.0,169239.0,1315999.0
3,32,36.0,0,38705.0,1221143.0,238810.0,982333.0,7907000.0
3,18,9.0,1,27850.0,645782.0,248751.0,397031.0,2974999.0
3,14,103.0,0,29238.0,873047.0,261972.0,611074.0,4905000.0
3,64,3.0,0,67841.0,1465366.0,307998.0,1157368.0,8986000.0
3,30,12.0,0,30802.0,892642.0,302784.0,589858.0,4720005.0
1,44,29.0,0,57042.0,2802473.0,1009073.0,1793400.0,14346005.0
1,10,119.0,0,46022.0,1308883.0,455538.0,853345.0,6503001.0
4,18,11.0,0,15410.0,420847.0,178140.0,242707.0,1942002.0
2,8,110.0,1,7745.0,123533.0,69240.0,54293.0,373999.0
1,12,9.0,0,9741.0,305088.0,118840.0,186248.0,1490000.0
3,20,15.0,0,37725.0,1035174.0,493066.0,542108.0,4336000.0
4,30,8.0,0,18292.0,407853.0,122160.0,285693.0,2128000.0
1,90,55.0,0,106578.0,4101121.0,1473974.0,2627147.0,21129003.0
3,10,7.0,0,10756.0,217486.0,111862.0,105624.0,771000.0
3,48,4.0,0,69699.0,2889024.0,715112.0,2173912.0,17709000.0
1,78,13.0,0,65832.0,2577532.0,803142.0,1774390.0,13529000.0
1,14,118.0,0,9285.0,443452.0,163323.0,280129.0,2255001.0
4,57,12.0,0,54405.0,1618005.0,624025.0,993980.0,8073003.0
1,9,24.0,0,22991.0,949528.0,178410.0,771118.0,5880000.0
1,18,16.0,0,49238.0,2671162.0,587902.0,2083260.0,16693000.0
3,75,9.0,0,103050.0,2907041.0,959396.0,1947645.0,15584998.0
3,36,5.0,0,32805.0,528161.0,147623.0,380538.0,2626002.0
1,20,103.0,0,14461.0,629632.0,172520.0,457112.0,3692000.0
3,36,11.0,1,58244.0,1236695.0,363267.0,873428.0,6446000.0
3,95,98.0,0,130468.0,2578048.0,812816.0,1765232.0,13701023.0
3,95,99.0,0,130468.0,2745047.0,928932.0,1816115.0,14026024.0
1,18,112.0,0,15744.0,411391.0,131935.0,279456.0,1961300.0
3,16,11.0,0,12953.0,365922.0,152327.0,213595.0,1708999.0
1,23,62.0,0,8053.0,384370.0,84395.0,299975.0,2414002.0
3,44,97.0,1,44400.0,820068.0,360972.0,459096.0,3445998.0
1,38,87.0,1,25050.0,562874.0,261522.0,301352.0,2244998.0
3,12,17.0,0,10001.0,273327.0,107711.0,165617.0,1335000.0
3,56,98.0,1,68330.0,1659559.0,499851.0,1159708.0,8762001.0
3,1,12.0,0,14647.0,310663.0,72503.0,238160.0,1741004.0
1,17,102.0,0,47000.0,1353654.0,387131.0,966523.0,7368001.0
4,32,9.0,0,51000.0,1220430.0,538050.0,682380.0,5234998.0
1,11,36.0,0,16407.0,879415.0,167680.0,711735.0,5729000.0
4,28,7.0,0,25084.0,813976.0,260623.0,553353.0,4494002.0
1,20,100.0,0,35900.0,1514262.0,474598.0,1039664.0,8308000.0
1,28,28.0,1,30976.0,856177.0,364897.0,491279.0,3963000.0
3,16,3.0,0,14905.0,366067.0,156204.0,209863.0,1616004.0
4,32,13.0,0,18994.0,544178.0,136377.0,407801.0,3301008.0
2,51,4.0,0,70316.0,991456.0,431037.0,560419.0,3713000.0
3,31,107.0,0,47500.0,1493400.0,730550.0,762850.0,6101999.0
4,34,90.0,1,31445.0,640849.0,269169.0,371680.0,2852005.0
1,27,118.0,0,30363.0,1418863.0,553821.0,865042.0,6962999.0
