Borough,Total Units,Age,Has Elevator,Gross SqFt,Estimated Gross Income,Estimated Expense,Net Operating Income,Full Market Value,Borough 1,Total Units 1,Age 1,Has Elevator 1,Gross SqFt 1,Estimated Gross Income 1,Estimated Expense 1,Net Operating Income 1,Full Market Value 1,Borough 2,Total Units 2,Age 2,Has Elevator 2,Gross SqFt 2,Estimated Gross Income 2,Estimated Expense 2,Net Operating Income 2,Full Market Value 2,Borough 3,Total Units 3,Age 3,Has Elevator 3,Gross SqFt 3,Estimated Gross Income 3,Estimated Expense 3,Net Operating Income 3,Full Market Value 3
2,40,14.0,1,48023.0,826476.0,401472.0,425004.0,3186000.0,2,41,94.0,0,42000.0,740040.0,396900.0,343140.0,1169000.0,2,38,94.0,0,48640.0,837094.0,444570.0,392525.0,1221000.0,2,38,47.0,0,38873.0,650345.0,325756.0,324590.0,2182000.0
1,88,27.0,0,105768.0,4284662.0,1003738.0,3280924.0,24984000.0,1,103,38.0,1,62767.0,2542691.0,595659.0,1947032.0,9810000.0,1,97,57.0,1,77768.0,3300474.0,911441.0,2389033.0,12585000.0,1,31,84.0,1,74396.0,2898468.0,743960.0,2154508.0,16305000.0
3,19,9.0,1,20695.0,522135.0,207778.0,314357.0,2388000.0,3,18,9.0,1,26000.0,733200.0,282360.0,450840.0,2753000.0,3,18,9.0,1,13000.0,327990.0,130520.0,197470.0,1379000.0,3,25,68.0,0,25000.0,623250.0,150000.0,473250.0,3305000.0
5,57,18.0,0,62045.0,1512657.0,829542.0,683115.0,5392000.0,5,91,58.0,1,77000.0,1894200.0,946330.0,947870.0,6107000.0,5,70,72.0,1,56724.0,1380662.0,663671.0,716991.0,5612000.0,5,108,98.0,1,83646.0,2039289.0,1118347.0,920942.0,7017000.0
3,8,92.0,1,5545.0,171784.0,45081.0,126703.0,1013996.0,3,14,107.0,0,9504.0,288827.0,91714.0,197113.0,1719000.0,3,12,93.0,0,8900.0,277324.0,125134.0,152190.0,1902000.0,3,14,117.0,0,7425.0,230027.0,60365.0,169662.0,2044000.0
3,25,121.0,0,29054.0,726059.0,217905.0,508154.0,4067000.0,3,35,89.0,1,40614.0,955241.0,534886.0,420355.0,3341000.0,3,24,91.0,1,36432.0,910436.0,273240.0,637196.0,5101000.0,3,42,93.0,1,25500.0,707115.0,387855.0,319260.0,2575000.0
2,11,15.0,0,15547.0,269585.0,84109.0,185476.0,1385000.0,2,72,86.0,1,71091.0,1340776.0,777736.0,563041.0,4279000.0,2,52,59.0,1,45375.0,786803.0,483244.0,303559.0,2266000.0,2,57,64.0,1,57800.0,889542.0,506906.0,382636.0,2776000.0
1,6,116.0,0,40104.0,2473615.0,766788.0,1706827.0,13653999.0,1,43,117.0,1,26382.0,1627242.0,504424.0,1122818.0,8981000.0,1,11,19.0,1,13973.0,931161.0,205403.0,725758.0,5805000.0,1,47,77.0,1,20600.0,1102512.0,352672.0,749840.0,5998000.0
2,71,5.0,0,90746.0,1295853.0,736858.0,558995.0,3854000.0,2,82,8.0,1,90175.0,1157847.0,551871.0,605976.0,4045000.0,2,99,10.0,1,94061.0,1343191.0,763775.0,579416.0,4963000.0,2,96,11.0,1,94430.0,1685576.0,809265.0,876311.0,6392000.0
3,12,16.0,0,26762.0,608568.0,111865.0,496703.0,3892005.0,3,115,17.0,1,114734.0,2739848.0,694141.0,2045707.0,10892000.0,3,31,10.0,1,31298.0,711404.0,152734.0,558670.0,5325000.0,3,30,99.0,1,27498.0,625305.0,114942.0,510363.0,1567000.0
3,25,10.0,0,28202.0,578705.0,214899.0,363806.0,2811992.0,3,42,90.0,0,39400.0,808488.0,300228.0,508260.0,1813000.0,3,24,85.0,1,26454.0,579607.0,211632.0,367975.0,1523000.0,3,53,65.0,1,37600.0,635816.0,300424.0,335392.0,2580000.0
1,48,10.0,0,108510.0,2452326.0,983101.0,1469225.0,10946002.0,1,130,25.0,1,120570.0,2724882.0,1092364.0,1632518.0,10174000.0,1,41,108.0,1,124458.0,2822707.0,1131323.0,1691384.0,12126000.0,1,81,13.0,1,96446.0,2122776.0,858369.0,1264407.0,3810000.0
1,12,114.0,0,41204.0,1552567.0,459837.0,1092730.0,8332001.0,1,18,99.0,1,33500.0,975185.0,265990.0,709195.0,6723000.0,1,27,114.0,1,45990.0,1852477.0,537623.0,1314854.0,14812000.0,1,82,117.0,0,40788.0,1536892.0,455194.0,1081698.0,4966000.0
1,8,95.0,1,10036.0,311216.0,70252.0,240964.0,1898000.0,1,19,105.0,1,9500.0,295443.0,92344.0,203099.0,2209000.0,1,19,115.0,0,10571.0,324911.0,96394.0,228517.0,2497000.0,1,20,85.0,0,10260.0,318163.0,71820.0,246343.0,1932000.0
1,15,110.0,0,28804.0,1458635.0,472386.0,986249.0,7921000.0,1,95,109.0,1,64049.0,3372180.0,1204762.0,2167418.0,18568000.0,1,75,113.0,1,41300.0,2091432.0,677320.0,1414112.0,12914000.0,1,23,95.0,1,10512.0,521711.0,163356.0,358354.0,3023000.0
1,15,123.0,0,9380.0,440860.0,175500.0,265360.0,2140000.0,1,17,123.0,0,9694.0,455618.0,181375.0,274243.0,2211000.0,1,13,123.0,0,9494.0,341499.0,166145.0,175354.0,1417000.0,1,16,123.0,0,9500.0,512335.0,116470.0,395865.0,3174000.0
3,10,9.0,0,11044.0,264172.0,116183.0,147989.0,1191000.0,3,16,107.0,0,11000.0,263120.0,92070.0,171050.0,1369000.0,3,20,103.0,0,14456.0,330753.0,207444.0,123309.0,980000.0,3,23,103.0,0,14456.0,378314.0,113480.0,264834.0,2131000.0
3,30,12.0,0,24884.0,720143.0,219726.0,500417.0,4014000.0,3,92,120.0,1,67508.0,1953682.0,425300.0,1528381.0,12257000.0,3,29,104.0,1,21380.0,600137.0,115880.0,484257.0,4111000.0,3,64,9.0,1,73850.0,2846918.0,819735.0,2027183.0,15311000.0
4,88,77.0,0,67704.0,1047563.0,503628.0,543935.0,3715000.0,4,91,74.0,1,85422.0,1321708.0,635427.0,686281.0,6527000.0,4,91,74.0,1,85422.0,1301684.0,601839.0,699845.0,6527000.0,4,72,85.0,1,65476.0,1104939.0,484945.0,619994.0,4750000.0
1,16,101.0,0,8940.0,467562.0,156450.0,311112.0,2514000.0,1,54,91.0,0,20642.0,1079577.0,361235.0,718342.0,5805000.0,1,18,121.0,0,6834.0,429995.0,149801.0,280194.0,2239000.0,1,19,81.0,0,7137.0,277772.0,110624.0,167149.0,1363000.0
3,13,6.0,0,20085.0,382820.0,105446.0,277374.0,1999999.0,3,36,88.0,1,25818.0,486153.0,121861.0,364292.0,2453000.0,3,26,11.0,1,28358.0,541921.0,117969.0,423952.0,2921000.0,3,13,88.0,1,12696.0,241986.0,66654.0,175332.0,786000.0
3,30,13.0,0,25942.0,899669.0,333614.0,566054.0,4573000.0,3,36,89.0,1,35375.0,1412878.0,285123.0,1127755.0,7590000.0,3,43,14.0,1,36787.0,1275773.0,501039.0,774734.0,6325000.0,3,16,13.0,1,15959.0,483398.0,148578.0,334820.0,2529000.0
3,150,6.0,0,153706.0,4303768.0,1206592.0,3097176.0,23616000.0,3,94,10.0,1,84416.0,2925859.0,569808.0,2356051.0,4003000.0,3,80,9.0,1,64437.0,1748820.0,554158.0,1194662.0,1920000.0,3,109,55.0,1,86826.0,2431128.0,681584.0,1749544.0,9119000.0
1,89,98.0,0,76970.0,1634073.0,738142.0,895931.0,6945000.0,1,28,69.0,1,19044.0,380118.0,167206.0,212912.0,1634000.0,1,49,85.0,1,44032.0,934799.0,422267.0,512532.0,3973000.0,1,60,93.0,1,67800.0,1467870.0,516636.0,951234.0,7398000.0
3,29,12.0,0,95171.0,1832993.0,825133.0,1007861.0,7787000.0,3,74,63.0,1,67620.0,1388239.0,581532.0,806707.0,6293000.0,3,60,82.0,1,61500.0,1184490.0,445875.0,738615.0,5702000.0,3,70,83.0,1,91350.0,1336451.0,529830.0,806621.0,5850000.0
3,26,14.0,0,29800.0,512262.0,190720.0,321542.0,2386003.0,3,12,90.0,0,12800.0,214016.0,88192.0,125824.0,584000.0,3,39,93.0,0,38800.0,666972.0,248320.0,418652.0,1344000.0,3,18,91.0,0,16800.0,299040.0,122304.0,176736.0,515000.0
3,12,9.0,0,21442.0,454785.0,106138.0,348647.0,2549000.0,3,18,7.0,1,13000.0,273319.0,80614.0,192705.0,1377000.0,3,18,7.0,1,26000.0,551570.0,128755.0,422815.0,2860000.0,3,18,7.0,1,26000.0,551570.0,128755.0,422815.0,2887000.0
3,12,16.0,1,12630.0,236939.0,86768.0,150171.0,1145000.0,3,16,90.0,0,17944.0,328914.0,128479.0,200434.0,1085000.0,3,20,105.0,0,13050.0,247428.0,66816.0,180612.0,2258000.0,3,12,42.0,0,9369.0,175762.0,64365.0,111397.0,750000.0
2,11,13.0,0,10033.0,181096.0,84378.0,96718.0,732000.0,2,44,18.0,1,41800.0,734844.0,354046.0,380798.0,3268000.0,2,46,85.0,1,42000.0,758100.0,353220.0,404880.0,1584000.0,2,54,93.0,1,51317.0,948338.0,463906.0,484432.0,2801000.0
3,66,92.0,0,92218.0,1350994.0,311697.0,1039297.0,6920005.0,3,84,81.0,1,71884.0,1352326.0,719826.0,632500.0,3134000.0,3,90,77.0,1,124596.0,1825704.0,421731.0,1403973.0,9350000.0,3,115,10.0,1,114734.0,1671692.0,471150.0,1200542.0,7980000.0
3,16,6.0,1,8496.0,175188.0,69157.0,106031.0,771002.0,3,14,6.0,0,13810.0,371716.0,126383.0,245333.0,1852000.0,3,12,81.0,0,8125.0,167576.0,66162.0,101414.0,524000.0,3,16,92.0,0,12994.0,229405.0,94056.0,135349.0,950000.0
3,12,37.0,1,18993.0,464569.0,160111.0,304458.0,2414002.0,3,12,107.0,0,11696.0,280938.0,100352.0,180586.0,783000.0,3,20,106.0,0,20600.0,503876.0,173658.0,330218.0,1429000.0,3,34,93.0,0,37800.0,933282.0,339066.0,594216.0,2787000.0
4,27,28.0,0,23951.0,405969.0,176040.0,229929.0,1658005.0,4,18,26.0,0,17600.0,295432.0,122681.0,172751.0,963000.0,4,32,25.0,1,26000.0,440700.0,191100.0,249600.0,1251000.0,4,32,22.0,0,27907.0,497948.0,209072.0,288876.0,3419000.0
3,57,13.0,0,60563.0,1740581.0,499039.0,1241542.0,9939000.0,3,24,93.0,1,16080.0,458441.0,246346.0,212095.0,3296000.0,3,25,113.0,1,17480.0,520205.0,261676.0,258529.0,3555000.0,3,25,113.0,1,18112.0,520358.0,263711.0,256647.0,3581000.0
3,41,10.0,0,74902.0,2413342.0,724302.0,1689040.0,13720000.0,3,64,8.0,1,73850.0,2422280.0,886200.0,1536080.0,18259000.0,3,34,8.0,1,31500.0,956970.0,427770.0,529200.0,8469000.0,3,53,12.0,1,60755.0,1957526.0,797713.0,1159813.0,14824000.0
1,75,59.0,0,65658.0,2301969.0,602740.0,1699229.0,13495004.0,1,66,38.0,1,56073.0,2068870.0,720432.0,1348438.0,19383000.0,1,71,85.0,1,58325.0,2044875.0,535424.0,1509451.0,14943000.0,1,44,16.0,1,34137.0,1175170.0,364535.0,810635.0,6924000.0
4,28,9.0,0,19625.0,397238.0,145889.0,251349.0,1837002.0,4,24,5.0,1,18028.0,342675.0,123592.0,219083.0,3301000.0,4,40,51.0,1,20400.0,432060.0,158393.0,273667.0,2265000.0,4,13,8.0,1,12483.0,252674.0,92797.0,159877.0,1430000.0
3,13,104.0,1,11030.0,157901.0,70264.0,87637.0,584001.0,3,16,83.0,0,14000.0,204213.0,93395.0,110818.0,413000.0,3,16,114.0,0,16613.0,237825.0,105829.0,131996.0,410000.0,3,12,114.0,0,7800.0,108404.0,51965.0,56439.0,406000.0
3,48,98.0,1,43424.0,777724.0,294415.0,483309.0,3435998.0,3,40,100.0,0,35592.0,689773.0,249856.0,439917.0,3536000.0,3,29,99.0,0,28000.0,465640.0,163520.0,302120.0,1285000.0,3,32,94.0,0,28620.0,512584.0,194044.0,318540.0,1757000.0
1,6,93.0,0,6390.0,133807.0,77639.0,56168.0,412999.0,1,24,87.0,1,23256.0,486050.0,280002.0,206048.0,1256000.0,1,24,87.0,1,23952.0,501555.0,291017.0,210538.0,912000.0,1,24,100.0,1,30900.0,647355.0,372654.0,274701.0,1128000.0
3,14,85.0,0,7148.0,321303.0,94497.0,226806.0,1842000.0,3,35,105.0,1,22308.0,1010552.0,294019.0,716533.0,2342000.0,3,24,104.0,1,15836.0,711828.0,205393.0,506435.0,1473000.0,3,24,104.0,1,15836.0,711828.0,209352.0,502476.0,1473000.0
3,24,93.0,0,20471.0,627231.0,320781.0,306450.0,2466996.0,3,24,10.0,1,26776.0,834340.0,485984.0,348356.0,4315000.0,3,35,87.0,1,26000.0,796640.0,407420.0,389220.0,2346000.0,3,67,90.0,1,37752.0,1145396.0,682556.0,462840.0,5249000.0
3,25,93.0,0,22737.0,638228.0,250789.0,387438.0,3104000.0,3,43,13.0,0,64650.0,1814726.0,713090.0,1101636.0,9546000.0,3,42,110.0,0,48980.0,1387114.0,494208.0,892905.0,6667000.0,3,36,105.0,0,20821.0,579240.0,233195.0,346045.0,5013000.0
1,80,13.0,0,86299.0,4624763.0,1162448.0,3462315.0,27695996.0,1,27,117.0,1,23182.0,1242323.0,312262.0,930061.0,6421000.0,1,53,91.0,1,32665.0,1733205.0,420725.0,1312480.0,7718000.0,1,58,17.0,1,53472.0,3084265.0,825608.0,2258657.0,12175000.0
1,10,64.0,1,8563.0,379341.0,114915.0,264426.0,2147999.0,1,18,119.0,0,14370.0,636591.0,192845.0,443746.0,3377000.0,1,16,134.0,0,7476.0,325879.0,79246.0,246633.0,3234000.0,1,13,109.0,0,13015.0,580599.0,128458.0,452141.0,3140000.0
4,58,85.0,0,32276.0,654557.0,232387.0,422170.0,3254998.0,4,45,89.0,1,33078.0,660568.0,194499.0,466069.0,4442000.0,4,45,89.0,1,33078.0,670822.0,238162.0,432660.0,2841000.0,4,48,88.0,1,35340.0,768292.0,264343.0,503949.0,2062000.0
3,123,7.0,0,106848.0,5111608.0,1533269.0,3578340.0,28833000.0,3,70,95.0,1,38742.0,1574087.0,598176.0,975911.0,7889000.0,3,40,95.0,1,19350.0,1031742.0,330111.0,701631.0,5626000.0,3,15,93.0,1,9800.0,468832.0,165816.0,303016.0,2442000.0
4,16,6.0,1,11126.0,269138.0,90566.0,178572.0,1348000.0,4,12,6.0,0,10607.0,265705.0,102676.0,163029.0,1310000.0,4,18,10.0,0,15264.0,352293.0,127149.0,225144.0,1476000.0,4,17,10.0,0,15050.0,364060.0,122507.0,241553.0,1716000.0
1,16,104.0,0,44653.0,1607887.0,452212.0,1155675.0,8812000.0,1,18,99.0,1,33500.0,1206284.0,339262.0,867022.0,6723000.0,1,13,114.0,1,26712.0,964668.0,274897.0,689771.0,5121000.0,1,43,114.0,1,26382.0,833368.0,238306.0,595062.0,8113000.0
3,12,21.0,0,27648.0,667146.0,300257.0,366889.0,2894000.0,3,35,108.0,1,21246.0,512666.0,241567.0,271099.0,2137000.0,3,30,107.0,1,25000.0,472750.0,248000.0,224750.0,1708000.0,3,35,98.0,1,25800.0,643968.0,248454.0,395514.0,3129000.0
4,7,11.0,1,5855.0,150356.0,31383.0,118973.0,950000.0,4,15,44.0,0,10400.0,267072.0,55744.0,211328.0,1330000.0,4,60,104.0,0,43000.0,1119290.0,243380.0,875910.0,5578000.0,4,16,88.0,0,12260.0,299634.0,47078.0,252556.0,1611000.0
1,10,16.0,0,66297.0,4225771.0,995118.0,3230653.0,25792000.0,1,52,97.0,1,38214.0,2224055.0,604928.0,1619127.0,9876000.0,1,77,57.0,1,56508.0,3601820.0,848185.0,2753635.0,18452000.0,1,14,121.0,1,26712.0,1711171.0,458912.0,1252259.0,6789000.0
3,8,8.0,0,9600.0,217151.0,71974.0,145177.0,1084000.0,3,35,82.0,1,27084.0,382426.0,126753.0,255673.0,1462000.0,3,35,85.0,1,30000.0,424500.0,132600.0,291900.0,1559000.0,3,41,84.0,1,36200.0,511144.0,162900.0,348244.0,1727000.0
4,16,91.0,1,17213.0,464062.0,194851.0,269211.0,2145000.0,4,48,95.0,0,27300.0,734643.0,373737.0,360906.0,2080000.0,4,33,93.0,0,23100.0,625779.0,313236.0,312543.0,2040000.0,4,36,92.0,0,25977.0,700340.0,392772.0,307568.0,3597000.0
5,159,58.0,0,166712.0,2904123.0,1530416.0,1373707.0,10158009.0,5,49,45.0,1,28800.0,512352.0,303264.0,209088.0,3336000.0,5,122,33.0,1,87493.0,1511879.0,806685.0,705194.0,10081000.0,5,111,40.0,1,73126.0,1273855.0,671297.0,602558.0,6614000.0
1,31,9.0,0,32483.0,1167439.0,244922.0,922517.0,7335010.0,1,27,12.0,1,29280.0,1078805.0,137690.0,941115.0,2804000.0,1,24,11.0,1,28000.0,1006320.0,211120.0,795200.0,3401000.0,1,37,17.0,1,39792.0,1407817.0,336287.0,1071530.0,1563000.0
2,75,5.0,0,40961.0,1077684.0,377251.0,700433.0,5573000.0,2,24,111.0,0,15254.0,401333.0,239335.0,161997.0,1357000.0,2,41,6.0,1,30357.0,728264.0,367927.0,360338.0,6362000.0,2,12,10.0,1,12143.0,413591.0,135759.0,277832.0,1885000.0
3,58,14.0,0,75719.0,2426794.0,608024.0,1818770.0,14658000.0,3,59,18.0,1,25200.0,800352.0,425376.0,374976.0,2842000.0,3,67,17.0,1,63403.0,2031432.0,1032835.0,998597.0,2693000.0,3,21,111.0,1,23400.0,843336.0,442728.0,400608.0,5469000.0
3,17,11.0,0,23760.0,492782.0,207900.0,284882.0,2138998.0,3,11,105.0,0,12975.0,250387.0,124371.0,126016.0,1706000.0,3,18,84.0,1,25777.0,550685.0,233839.0,316846.0,3113000.0,3,29,9.0,1,37600.0,779824.0,329000.0,450824.0,6512000.0
3,13,87.0,0,18966.0,464667.0,172401.0,292266.0,2351998.0,3,22,15.0,1,24150.0,633938.0,92012.0,541926.0,4421000.0,3,19,98.0,1,24528.0,600936.0,229337.0,371599.0,2991000.0,3,13,93.0,1,12696.0,250492.0,105250.0,145242.0,1128000.0
4,18,7.0,0,12018.0,417145.0,83405.0,333740.0,2718000.0,4,58,92.0,1,59100.0,2105142.0,443841.0,1661301.0,4217000.0,4,91,90.0,1,59000.0,2047890.0,588820.0,1459070.0,7411000.0,4,25,22.0,1,35100.0,1214109.0,287118.0,926991.0,3213000.0
3,31,7.0,0,27508.0,557449.0,183448.0,374001.0,2735001.0,3,31,93.0,1,27696.0,561259.0,184702.0,376557.0,1467000.0,3,55,46.0,1,42516.0,860706.0,284549.0,576157.0,2780000.0,3,48,65.0,1,44000.0,935444.0,279106.0,656338.0,2270000.0
1,12,13.0,0,9745.0,277245.0,98035.0,179210.0,1450000.0,1,72,109.0,1,55725.0,1598750.0,515456.0,1083294.0,8008000.0,1,50,11.0,1,41108.0,1169523.0,413546.0,755977.0,8611000.0,1,18,69.0,1,16160.0,444723.0,167579.0,277144.0,2306000.0
1,12,109.0,0,7322.0,364343.0,164232.0,200111.0,1625000.0,1,14,119.0,0,8838.0,439779.0,198236.0,241543.0,1048000.0,1,41,69.0,0,21024.0,1041108.0,435828.0,605280.0,3902000.0,1,16,119.0,0,6712.0,334526.0,140549.0,193977.0,1651000.0
3,13,94.0,1,17910.0,655506.0,170682.0,484824.0,3937003.0,3,16,88.0,0,25032.0,918925.0,280358.0,638567.0,4861000.0,3,12,99.0,0,19540.0,715164.0,186216.0,528948.0,2682000.0,3,20,89.0,0,17080.0,600362.0,159356.0,441006.0,3152000.0
1,10,118.0,0,20525.0,961391.0,296792.0,664599.0,5348999.0,1,70,98.0,1,33750.0,1612238.0,398588.0,1213650.0,11596000.0,1,60,98.0,1,38880.0,1806365.0,523325.0,1283040.0,10280000.0,1,40,81.0,1,20035.0,938439.0,289706.0,648733.0,2863000.0
1,1,100.0,0,3475.0,172013.0,69639.0,102374.0,829000.0,1,52,97.0,1,38214.0,1752494.0,573974.0,1178520.0,9876000.0,1,77,57.0,1,56508.0,2904511.0,801849.0,2102663.0,18452000.0,1,64,93.0,1,38330.0,1897335.0,768133.0,1129202.0,13283000.0
1,11,113.0,0,28333.0,1535082.0,429812.0,1105270.0,8856000.0,1,12,119.0,1,29453.0,1247040.0,478022.0,769018.0,6216000.0,1,13,113.0,1,15686.0,849867.0,174742.0,675125.0,5410000.0,1,16,123.0,1,30680.0,1664390.0,366319.0,1298071.0,10403000.0
3,40,12.0,0,40773.0,1786265.0,642990.0,1143275.0,9285003.0,3,53,12.0,1,60755.0,2685979.0,1137941.0,1548038.0,14824000.0,3,42,12.0,1,35000.0,1463350.0,642250.0,821100.0,11950000.0,3,65,5.0,1,62969.0,2758672.0,1192633.0,1566039.0,17061000.0
3,12,12.0,0,16316.0,347041.0,90391.0,256650.0,1986005.0,3,18,9.0,1,20816.0,436512.0,113239.0,323273.0,2430000.0,3,16,11.0,1,13593.0,299726.0,88898.0,210828.0,3363000.0,3,48,84.0,1,49428.0,1051334.0,273831.0,777503.0,5385000.0
3,14,13.0,0,23692.0,598934.0,166318.0,432616.0,3460997.0,3,39,5.0,1,28244.0,745359.0,155907.0,589452.0,3529000.0,3,31,99.0,1,27281.0,689664.0,191513.0,498151.0,1446000.0,3,24,101.0,1,23562.0,554649.0,135010.0,419639.0,3320000.0
3,16,11.0,1,11808.0,274654.0,105327.0,169327.0,1352000.0,3,20,86.0,0,21950.0,510557.0,195794.0,314763.0,2983000.0,3,24,86.0,0,20540.0,473447.0,187119.0,286328.0,1813000.0,3,16,107.0,0,10570.0,246810.0,109611.0,137199.0,1052000.0
1,36,92.0,0,33280.0,1182771.0,438630.0,744141.0,6067000.0,1,50,13.0,1,41108.0,1460978.0,395459.0,1065519.0,8687000.0,1,43,17.0,1,47106.0,1174353.0,282165.0,892188.0,7132000.0,1,72,111.0,1,55725.0,2107520.0,901073.0,1206446.0,9836000.0
3,28,12.0,0,32523.0,773397.0,179202.0,594195.0,4753000.0,3,19,8.0,1,24347.0,543669.0,73528.0,470141.0,3646000.0,3,31,99.0,1,27281.0,669476.0,194241.0,475235.0,1446000.0,3,48,15.0,1,58675.0,1395292.0,323299.0,1071993.0,7219000.0
1,41,112.0,0,45436.0,901905.0,369849.0,532056.0,3837004.0,1,41,97.0,1,35430.0,498167.0,244102.0,254065.0,1670000.0,1,84,92.0,1,27521.0,678992.0,289426.0,389566.0,2922000.0,1,29,8.0,1,35987.0,714325.0,292873.0,421452.0,3039000.0
1,8,30.0,0,7841.0,399969.0,111342.0,288627.0,2318000.0,1,37,5.0,1,31455.0,1663026.0,378718.0,1284308.0,11830000.0,1,35,20.0,1,26300.0,1341563.0,373460.0,968103.0,9552000.0,1,14,120.0,1,14938.0,751680.0,206891.0,544789.0,4400000.0
1,114,89.0,0,79062.0,3615505.0,1111612.0,2503894.0,20194000.0,1,24,81.0,1,18654.0,859763.0,245487.0,614276.0,3586000.0,1,62,92.0,1,48892.0,2235831.0,687422.0,1548410.0,7277000.0,1,79,63.0,1,98808.0,4480943.0,1325015.0,3155928.0,15078000.0
3,22,12.0,1,26677.0,563537.0,161616.0,401921.0,2964003.0,3,20,114.0,0,17640.0,372635.0,106868.0,265767.0,2089000.0,3,25,94.0,0,17215.0,375966.0,104109.0,271857.0,1366000.0,3,25,114.0,0,22000.0,436594.0,104459.0,332135.0,2029000.0
4,48,13.0,0,58876.0,1498394.0,647636.0,850758.0,6765000.0,4,72,91.0,1,78660.0,1989311.0,783454.0,1205858.0,4591000.0,4,73,61.0,1,76956.0,1958530.0,846516.0,1112014.0,5836000.0,4,16,6.0,1,12000.0,315360.0,130800.0,184560.0,2542000.0
3,15,29.0,1,11800.0,380668.0,116584.0,264084.0,2129000.0,3,20,89.0,0,14672.0,473319.0,144959.0,328359.0,2974000.0,3,60,103.0,0,60664.0,1995239.0,565388.0,1429850.0,16618000.0,3,14,100.0,0,11524.0,367385.0,109248.0,258138.0,1566000.0
4,52,76.0,0,54986.0,800596.0,392292.0,408304.0,2713998.0,4,60,75.0,1,61770.0,926207.0,386990.0,539217.0,3617000.0,4,50,75.0,1,40800.0,593960.0,220297.0,373663.0,2484000.0,4,60,70.0,1,61320.0,810838.0,382708.0,428130.0,2755000.0
1,75,56.0,0,65658.0,2080702.0,707137.0,1373565.0,10369999.0,1,90,63.0,1,70992.0,2280464.0,711786.0,1568678.0,11844000.0,1,111,50.0,1,71137.0,2254523.0,765815.0,1488708.0,11240000.0,1,88,47.0,1,76500.0,2256583.0,767238.0,1489345.0,11245000.0
3,44,6.0,0,43142.0,707097.0,264460.0,442637.0,3069999.0,3,28,4.0,1,15117.0,221162.0,128343.0,92819.0,623000.0,3,11,1.0,1,14714.0,289424.0,90197.0,199227.0,1446000.0,3,47,93.0,1,39261.0,779331.0,350208.0,429123.0,2816000.0
3,9,16.0,0,8745.0,205333.0,70135.0,135198.0,1066000.0,3,112,56.0,1,105440.0,2475731.0,845629.0,1630102.0,6912000.0,3,76,65.0,1,64600.0,1485800.0,417962.0,1067838.0,4557000.0,3,64,62.0,1,61104.0,1442054.0,475389.0,966665.0,4373000.0
4,18,20.0,0,20448.0,467032.0,129640.0,337392.0,2652000.0,4,173,47.0,1,113522.0,2638251.0,798060.0,1840192.0,9644000.0,4,42,63.0,1,43000.0,982120.0,272620.0,709500.0,2848000.0,4,91,89.0,1,59000.0,1340480.0,426570.0,913910.0,6394000.0
4,37,28.0,1,35316.0,608495.0,241208.0,367287.0,2659005.0,4,42,23.0,1,31508.0,537601.0,200436.0,337165.0,1947000.0,4,32,27.0,1,29600.0,510869.0,204689.0,306180.0,2140000.0,4,32,25.0,1,26000.0,447980.0,177580.0,270400.0,1251000.0
1,40,5.0,0,45699.0,770942.0,394839.0,376103.0,2626004.0,1,49,76.0,1,49782.0,875665.0,320596.0,555069.0,4013000.0,1,51,73.0,1,50568.0,765094.0,406567.0,358527.0,2937000.0,1,60,73.0,1,60654.0,1023233.0,524051.0,499182.0,4064000.0
4,64,34.0,0,72300.0,1680975.0,801807.0,879168.0,6980000.0,4,25,22.0,1,35100.0,811863.0,373113.0,438750.0,3213000.0,4,42,64.0,1,43000.0,1035440.0,431290.0,604150.0,3902000.0,4,64,93.0,1,48600.0,1129950.0,538974.0,590976.0,4037000.0
3,16,14.0,0,20661.0,762598.0,278924.0,483674.0,3943000.0,3,35,6.0,1,36825.0,1299923.0,475779.0,824144.0,8004000.0,3,29,104.0,1,25800.0,966210.0,352686.0,613524.0,4611000.0,3,24,105.0,1,23562.0,869673.0,318087.0,551586.0,3683000.0
1,4,7.0,0,17185.0,782261.0,200893.0,581368.0,4433000.0,1,23,114.0,0,15360.0,699187.0,179558.0,519629.0,2197000.0,1,15,16.0,1,25542.0,1138152.0,288880.0,849272.0,4629000.0,1,34,104.0,0,17508.0,859643.0,225678.0,633965.0,3123000.0
4,28,7.0,0,25777.0,575737.0,235997.0,339740.0,2532001.0,4,44,27.0,1,39540.0,945929.0,358646.0,587283.0,3507000.0,4,37,51.0,1,28622.0,639281.0,262044.0,377237.0,2475000.0,4,13,8.0,1,12800.0,266357.0,106231.0,160126.0,1074000.0
4,64,31.0,0,72300.0,1630365.0,651423.0,978942.0,7854000.0,4,64,90.0,1,48600.0,1095930.0,437886.0,658044.0,4026000.0,4,54,19.0,1,53860.0,1221006.0,438420.0,782586.0,5933000.0,4,126,68.0,1,104000.0,2311920.0,966160.0,1345760.0,5633000.0
3,12,12.0,0,15957.0,412488.0,121911.0,290577.0,2251000.0,3,24,14.0,1,14479.0,492865.0,177802.0,315063.0,2483000.0,3,14,8.0,1,15530.0,248480.0,77650.0,170830.0,2543000.0,3,12,7.0,1,10295.0,266126.0,78654.0,187472.0,1499000.0
